13071,IN,9080 Taylorsville
13072,IN,3600 Mall Road
13073,IN,972 Baxter Avenue
13074,IN,9440 Brownsboro Rd
13075,IN,4001 Summit Plaza Dr
13076,IN,555 Floyd Street
13077,IN,9205 US Highway 42
13078,IN,901 Gateway Drive
13079,IN,280 W Jefferson St
13080,IN,1027 Jeffersonville Commons
13081,IN,311 S 4th street
13082,IN,2100 S. Floyd Street
13083,IN,2301 S. 3rd Street
13084,IN,600 Terminal Dr
13085,IN,600 Terminal Dr
13086,IN,3165 SOUTH SECOND ST
13087,IN,3103 S. Third Street
13088,IN,1125 Veterans Pkwy
13089,IN,1231 Veterans Parkway
13090,IN,200 New Albany Plaza
13091,IN,2220 State Street
13092,IN,4915 Dixie Highway
13093,IN,6731 Dixie Highway
13094,IN,174 Keystone Crossing Drive
13095,IN,127 Gold Vault Rd.
13096,IN,102 W John Rowan Blvd
13097,IN,75 Estrada Ave
13098,IN,2404 Pass Rd
13099,IN,15299 Crossroads Pkwy
13100,IN,Eskisehir Yolu Armada Alisveris ve is
13101,IN,Dumlupinar Bulv. Next Level No:3 K:Zemin
13102,IN,"Balgat, 1422. Sokak No 4,"
13103,IN,TOBB Ekonomi ve Teknoloji Üniversitesi
13104,IN,Cukurambar Mah. 1480. Sok.
13105,IN,Yukari Bahcelievler Mah. 7 Cad. No28A
13106,IN,Askabat Cad.
13107,IN,Bahcelievler Mah. 54. Sok No:4/A
13108,IN,Mustafa Kemal Mah Eskisehir Yolu 7. Km.
13109,IN,Konya Yolu Mevlana Bulv. Taurus Ankara
13110,IN,Mustafa Kemal Mah. Eskisehir Yolu 7. Km.
13111,IN,Üniversiteler Mah. Orta Dogu Teknik Univ
13112,IN,Mevlana Blv. No. 221
13113,IN,2118. Cd. No. 4
13114,IN,Gazi Mustafa Kemal Bulv. Kizilay
13115,IN,Mesrutiyet Mah. Karanfil Sok. No:20
13116,IN,Tuna Caddesi
13117,IN,Universiteler Mh. Bilkent Bulvari
13118,IN,Tunali Hilmi Cad. No:119/A
13119,IN,"Emniyet Mudurlugu Yolu, l"
13120,IN,Akkopru Mevki Konya Devlet Yolu ANKAmall
13121,IN,Bilkent Cad
13122,IN,"Cay Yolu 1 Mahallesi, 2846."
13123,IN,Eskisehir Yolu 9.km
13124,IN,Iran Caddesi No 29/2 Cankaya Residences
13125,IN,Cinnah Caddesi
13126,IN,Dumlupinar Bpulevard
13127,IN,Arjantin Cad. No: 17 D: 2
13128,IN,Lodumlu Mah 2 Bolge Bilkent Parki Sitesi
13129,IN,1597.Cad. Bilkent Center No:3 K:Giris
13130,IN,Istanbul Yolu 5 Km Fatih Sultan Mehmet
13131,IN,Rabindranath Tagore Cd. No7
13132,IN,Oran Mah. Turan Gunes Bulv. No:19
13133,IN,Ugur Mumcu Cd. No:84 D:6
13134,IN,Turan Gunes Bulvari Altinoran No:54
13135,IN,Halil Sezai Erkut Cad. Afra Sok.
13136,IN,Macun Mah. Bagdat Cad.
13137,IN,Anadolu Bulvari
13138,IN,"Oran Mah., Kudus Cad. No:6 Dikmen"
13139,IN,Beytepe Mah. Bilkent Universitesi Isletm
13140,IN,Universiteler Mah. Bilkent
13141,IN,Oran Mah Turan Gunes Bulv Panora Alisver
13142,IN,Zulfu Tigrel Cd. 1/A
13143,IN,S Saltoglu Bulvari
13144,IN,Fatih Caddesi No36
13145,IN,Mutlukent NO. 97
13146,IN,Haskoy Karayollari 47 Sb Sefligi
13147,IN,Kanuni Sultan Suleyman Blv
13148,IN,Koru Mah. Ankaralilar Cad. Gordion
13149,IN,Kardelen Mah Baskent Bulv No 224H
13150,IN,Aksemsettin Mah. Dogukent Cad. Anatolium
13151,IN,ANGORA CADDESI NO:209/19
13152,IN,Yavuz Sultan Seli Blv
13153,IN,Nisantasi Mah. Vali Konagi Cad. No. 30
13154,IN,Tesvikiye Mah. Tesvikiye Cad.
13155,IN,Akkavak Sokak
13156,IN,Gokkusagi Sokak
13157,IN,Harbiye Mah. Cumhuriyet Cad.
13158,IN,Buyukdere Cad. Istanbul Cevahir Alisveri
13159,IN,Buyukdere Cad Istanbul Cevahir Alisveris
13160,IN,Buyukdere Cad. Istanbul Cevahir Alisveri
13161,IN,Sair Nedim Cad. No 5
13162,IN,Barbaros Bulv. Yildiz ls Hani
13163,IN,Abide-i Hurriyet Cad.
13164,IN,Fulya Mah Akinci Bayiri Sk
13165,IN,3 Nolu Bagimsiz Bolum Taksim Meydani
13166,IN,"Okmeydani, Piyalepasa Bulvari"
13167,IN,Bahcesehir Universitesi C Kampus Ciragan
13168,IN,Istiklal Cad. NO 18
13169,IN,"Mecidiyekoy Mah,Oguz Sok."
13170,IN,Buyukdere Cad. No: 20 Orjin Plaza
13171,IN,Yildiz Posta Cad. Sisik Apt. No:44 D:3
13172,IN,Dr. Cemil Bengu Caddesi
13173,IN,Cemal Sahir Cad. Profilo Alisveris
13174,IN,Buyukdere Cad. Astoria Alisveris Merkezi
13175,IN,Meclisi Mebusan Cad. CBS Is Hani No:47
13176,IN,Gursel Mah. Atiye Sok. No:1
13177,IN,Levazim Mah. Barbaros Bulv. Zorlu Center
13178,IN,Istiklal Caddesi
13179,IN,Mumhane Cad.
13180,IN,Mecidiye Mah. Degirmen Sok. No:16
13181,IN,Imrahor Street
13182,IN,Buyukdere Cad. Metrocity Alisveris
13183,IN,Buyukdere Cad. Levent Kanyon Alisveris
13184,IN,Esentepe Mah. Büyükdere Cad
13185,IN,Esentepe Harman Sokagi No
13186,IN,Nispetiye Mah. Aytar Cad.
13187,IN,Buyukdere St Kanyon Mall
13188,IN,Buyukdere Cad. No:99
13189,IN,Merkez Mah. Ayazma Yolu Cad. No: 37
13190,IN,"Esentepe Mh. Büyükdere Caddesi, No: 199"
13191,IN,Buyukdere Cd.
13192,IN,Cendere Cad.
13193,IN,Kadir Has Üniversitesi Kadir Has Cad.
13194,IN,4. Levent Sabanci Center Kule 2 K:Bodrum
13195,IN,Cavusdere Caddesi
13196,IN,Kazim Karabekir Cad.
13197,IN,"Sanayi Mahallesi, Sahinler Caddesi"
13198,IN,Yildirim Goker Cad. No: 32/A K: Giris
13199,IN,Nispetiye Cad. No:28 D:1-3
13200,IN,Akatlar Mah. Cumhuriyet Cad. Akatlar
13201,IN,Alemdar Mah. Divanyolu Cad. No:76/A
13202,IN,Yeniceriler Caddesi
13203,IN,Mahir lz Cad. Capitol Alisveris ve
13204,IN,Mahir Iz Cd. Altunizade Mh.
13205,IN,Tophanelioglu Cad. No 13
13206,IN,Kosuyolu Cad. Direkli Carsi Sok. No:1
13207,IN,Acibadem Mah. Tekin Sok. No:8
13208,IN,Acibadem Mah. Acibadem Cad. NO 190
13209,IN,Muhittin Ustundag Cad.
13210,IN,Muhittin Ustundag Cd
13211,IN,Acibadem Mah. Acibadem Cad. NO 98
13212,IN,Cecen Sokak
13213,IN,Acibadem Mah. Fatih Cad. Tepe Nautilus
13214,IN,Acibadem Mah Bagimsiz Bolum AnkaraDevlet
13215,IN,Unalan Mah. Ayazma Cad. Koc Ls Merkezi
13216,IN,Unalan Mah. Ayazma Cad
13217,IN,Unalan Mah. Ayazma Cad
13218,IN,Unalan Mah. Ayazma Cad
13219,IN,General Asim Gunduz Cad.
13220,IN,Caferaga Mah Muvakkithane Sok No 9
13221,IN,Mehmet Akif Ersoy Mah. Bosna Bulvari
13222,IN,Gazi Muhtar Pasa Sok
13223,IN,Mahir lz Caddesi No 4
13224,IN,Moda Cad. Aylin Apt. No: 188/C
13225,IN,Istiklal Sok. Optimum Outlet No:10/4
13226,IN,Haci Mehmet Efendi Cad. No:23 D:1-2
13227,IN,Barbaros mah. Uzman Sok.12-1
13228,IN,Goztepe Mah. Bagdat Cad. Alemdar
13229,IN,Alemdag Mah Alemdag cad CANPARK
13230,IN,Sayar Mah. Kucuksu Caddesi No:60-1A
13231,IN,Senlik Mah. Yesilkoy Asfalti Harman Sok.
13232,IN,Senlikkoy Mah. Yesilkoy Halkali Cad.
13233,IN,Istasyon Cad. Yesilkoy
13234,IN,Yesilkoy Mah. Ataturk Cad Istanbul Dunya
13235,IN,D100 Guney Yan yolu
13236,IN,9. ve 10. Kisim Istanbul Kultur
13237,IN,6. Kisim Adnan Kahveci Bulv. Atakoy Plus
13238,IN,Atakoy kavsagi d-100 yanyolu
13239,IN,Halkali Caddesi
13240,IN,1. Kisim Rauf Orbay Cad. Bakirkoy Sahil
13241,IN,Besyol Mah. Inonu Cad. No: 38
13242,IN,1. Kisim Mah. Fisekhane Cad. Capacity
13243,IN,Zeytinlik Mah. Halit Ziya Usakligil Cad.
13244,IN,Incirli Cad. Town Center
13245,IN,Halit Ziya Usakligil Cad.
13246,IN,Yalcin Kores Caddesi Cavdar
13247,IN,Kocman Cad. Ziyal Plaza No:54 D:3
13248,IN,Merkez Mah. Turgut Ozal Bulv.
13249,IN,Osmaniye Mah. Cobancesme Kosuuyolu Bulva
13250,IN,Osmaniye Mah Cobancesme Kosuyolu Bulv
13251,IN,Sair Orhan Veli Sok. Omur Plaza No:22
13252,IN,"Evren Mah. Bahar Cd. 43-J,"
13253,IN,Gulbahar Cad No96
13254,IN,Firuzkoy Bulvari
13255,IN,Tasocagi Caddesi
13256,IN,Bahariye Cad.
13257,IN,Kennedy Caddesi
13258,IN,Mahmutbey Mah.Tasocagi Yolu No19
13259,IN,Atakent Mah. Cicekli Vadi Cad. ArenaPark
13260,IN,221 Sokak
13261,IN,Peyami Sefa Caddesi
13262,IN,Ziya Gokalp Mah. Suleyman Demirel BLv.
13263,IN,Ziya Gokalp Mah. Suleyman Demirel Bulv.
13264,IN,Ziya Gokalp Mah. Suleyman Demirel Bulv.
13265,IN,Yedikule cirpici yolu
13266,IN,Saadetdere Mah. 68. Sok. Torium
13267,IN,Batisehir Cad.
13268,IN,Giyim Koop. Sanayi Sitesi
13269,IN,Adile Nasit Bulvari
13270,IN,Zafer Caddesi
13271,IN,Kocatepe Mah. Sehir Parki Cad. 123 Sok.
13272,IN,Kocatepe Mah. Sehir Parki Cad. 12 Sok.
13273,IN,Pasa Caddesi No3
13274,IN,Osman Gazi Cd No 3 Topcular Mahallesi
13275,IN,Eski Edirne Asfalti
13276,IN,Aksemettin Mah Adnan Menderes Vatan Bulv
13277,IN,Faruk Nafiz Camlibel Cad. No. 2AA
13278,IN,Baris Mah. E-5 Karayolu Sakaya Cad. 5M
13279,IN,Otakcilar Cd. No 78
13280,IN,Kir Sokak
13281,IN,Nispetiye Cad. No:36 Akmerkez AVM
13282,IN,Tepecik Yolu Alkent Sitesi
13283,IN,Cevdet Pasa Cad. #30
13284,IN,Ugur Mumcu Caddesi No8
13285,IN,İstanbul Teknik Üniversitesi Ayazağa
13286,IN,Pinar Mah Istinye Bayiri Cad IstinyePark
13287,IN,Resitpasa Mah. Eski Buyukdere Cad.
13288,IN,Maslak Mah. 1.Ada Buyukdere Cad.
13289,IN,Maslak Ayazaga Cad
13290,IN,Ahi Evran Cad.
13291,IN,4 Gima Burger King Mado Toys r us
13292,IN,Cayir Sok Istinye Carrefour Avm
13293,IN,Sogut Sok
13294,IN,Ataturk Cad
13295,IN,Sogut sokak
13296,IN,Cendere cd.
13297,IN,Sehrekustu Mah Cemal Nadir Cad Zafer Plz
13298,IN,SANTRAL GARAJ MAHALLESİ KIBRIS ŞEHİTLERİ CAD
13299,IN,FSM Bulvari Sumer Sk. No:1
13300,IN,Kukurtlu Mah Kukurtlu Cad Hande
13301,IN,Akpinar Caddesi
13302,IN,Mihrapli Caddesi
13303,IN,Odunluk Mah. Izmir Yolu Orhaneli Kavsagi
13304,IN,Ihsaniye Mah. Fatih Sultan Mehmet Bulv.
13305,IN,Cumhuriyet Mah.Nilufer Hatun Cad. No:114
13306,IN,Alasarkoy Yeni Yalova Cad.
13307,IN,Ata Caddesi
13308,IN,Mudanya Yolu 9. Km. Korupark Alisveris
13309,IN,Ertugrul mah Yeni Yalova
13310,IN,Ertugrul Mh. Ahmet Taner Kislali Bulvari
13311,IN,Ahmet Yesevi Mah. Balat Cad.
13312,IN,Zambak sokak
13313,IN,Sakarya Mah. Atatürk Cad. Gorukle Trio
13314,IN,Istanbul- Izmir Otoyolu 86.km
13315,IN,Istanbul Izmir Otoyolu 86 km
13316,IN,Istanbul- Izmir Otoyolu 68.km
13317,IN,Istanbul- Izmir Otoyolu 68.km
13318,IN,Bursa Eskisehir Yolu No2
13319,IN,Seyran
13320,IN,Seyran
13321,IN,Sahilyolu caddesi
13322,IN,Sehitler Cd.
13323,IN,Icmeler Mahallesi 100.Yil Caddesi
13324,IN,Barbaros Mah. Gelincik Sk. No:4
13325,IN,Akse Mah 2407 Sok 4 Cayirova Kocaeli
13326,IN,Akse Mah. Sehit Ilhan Kucuksolak
13327,IN,Ankara Cd. No. 145
13328,IN,Kordonboyu Mah Cilek Sok 1 B16
13329,IN,1600. Sk. NO1601
13330,IN,Cumhuriyet Mah. Muhsin Yazıcıoğlu cad.
13331,IN,Cendere Cad. No 97
13332,IN,Cendere Cad
13333,IN,Cendere Cad.
13334,IN,Cendere Cad.
13335,IN,19 Mayis Mah. Ataturk Cad. Fulya Engin
13336,IN,Kayisdagi Caddesi Ronesans Tower
13337,IN,Icerenkoy Mah. Eski Genoto Arsasi
13338,IN,Kozyatagi Mah. Degirmen Sok. Nida Kule
13339,IN,Barbaros mah. Halk caddesi 8 /B
13340,IN,Semsettin Gunaltay Cad Cadirlikosk Apt
13341,IN,Semsettin Gunaltay Cad. NO.108
13342,IN,Ihlamur Sokak
13343,IN,Acibadem Universitesi Kayisdagi
13344,IN,Bagdat Cd. Noter Sk. 18/1
13345,IN,Vedat Gunyol St. NO:28
13346,IN,Atasehir Bulvari
13347,IN,Bagdat Cad. No 471/3
13348,IN,Kucukbakkalkoy Mah. Sehit Sakir Elkovan
13349,IN,"Erenköy Mahallesi, Iskele Sokak"
13350,IN,"Suadiye Park, Plaj Yolu No:18 A Blok"
13351,IN,Atasehir Bulvari
13352,IN,Atasehir Bulvari
13353,IN,Iskele Cad. No:4 D:4
13354,IN,Siteler Yolu No1
13355,IN,41. Ada Atasehir Bulv. Ata Carsi 4-1
13356,IN,Dudullu Yolu Cad
13357,IN,"Yenikariye Mahallesi, Agilalti Mevki,"
13358,IN,"Atasehir Bulvari, 41. Ada,"
13359,IN,Ataturk Mah. Atasehir Bulv. 3 Cad. No:7
13360,IN,Camlica Sitesi Yolu Sok.
13361,IN,Ataturk Mah. Gulibrisim Cad.
13362,IN,Serifali Mah. Husrev Sok. Umraniye
13363,IN,Bagdat Caddesi 215 B
13364,IN,Saray Mah. Site Yolu Sok. Anel Plaza
13365,IN,Eski Edirne Asfalti
13366,IN,Yeşilpınar Mah. Girne Cad. Vialand
13367,IN,Prof. Dr. Ahmet Taner Kislali Mah. 8
13368,IN,Ihlamur Cad.
13369,IN,Konutkent Mah. 3028. Sok. No.16 A-B
13370,IN,Yasamkent Mah. 3222. cad.
13371,IN,Ovacik Mah. Yozgat Bulv. Forum Ankara
13372,IN,Incirlik Ussu 10. Sencer Komutanligi
13373,IN,Sinan Pasa Mah Haci Sabanci Bulv
13374,IN,Toros Cad.
13375,IN,Cemalpasa Mh. 63001 Sokak
13376,IN,Kurtulus Mah. Ziya Pasa Bulv. Ali Sadi
13377,IN,Turhan Cemal Beriker Blv.
13378,IN,Turgut Ozal Boulevard
13379,IN,Turgut ozal boulevard
13380,IN,Guzelyali Mah. Turgut Ozal Bulvari No:44
13381,IN,Gurselapasa Mah.Turkmenbasi Bulvari
13382,IN,Turgut Ozal Bulvari
13383,IN,Aliya zzet Begovic Bulvari
13384,IN,Ogretmenler Blv No5
13385,IN,Yeni Mah. Ogretmenler Bulv. M1 Merkez
13386,IN,Cag Universitesi Adana Mersin
13387,IN,"Adana Bulvari, No57"
13388,IN,Kemalettin Mah. Omurtak Street
13389,IN,Suleymaniye Mh. Ataturk Boulevard
13390,IN,Adnan Menderes Bulv.
13391,IN,Limonluk Mah. Vali Huseyin Aksoy Cad. Pa
13392,IN,20 Cadde
13393,IN,Guvenevler Mah. 1. Cad. Forum Mersin
13394,IN,Ataturk Bulvari No.31
13395,IN,Ibrahim Karaoglanoglu Caddesi
13396,IN,Meltem Mah 100 Yil Bulv Migros Alisveris
13397,IN,Hurriyet Cad.
13398,IN,Akdeniz Bulvari
13399,IN,Fabrikalar Mah. Dumlupınar Cad.
13400,IN,Altınkum Mah. Akdeniz Bulv.
13401,IN,Fabrikalar Mah Namik Kemal
13402,IN,Gursu Mahalesi 355 sokak
13403,IN,TahilPazari Mah. Kazim Ozalp Cad.
13404,IN,Kilicarslan Mah. Ataturk Cad. No:52
13405,IN,Akdeniz Bulvari
13406,IN,Antalya Havalimani 1.
13407,IN,Antalya Havalimani 1
13408,IN,Liman mah ataturk Boulevard
13409,IN,Demircikara Mah. Ismet Gokcen Cad.
13410,IN,Tarim Mah. Aspendos Bulvari 
13411,IN,Fener Mah. Tekelioglu Cad. S'hemall
13412,IN,Fener Mah. Tekelioglu Cad. TerraCity
13413,IN,"Fener,Tekelioglu Cd."
13414,IN,Cagdas Sok. No 5
13415,IN,Sinan Mah. Antalya Alanya Yolu Deepo
13416,IN,Antalya Havalimani 2
13417,IN,Antalya Havalimani 2
13418,IN,Ataturk Cd NO 515 1
13419,IN,Konya Manavgat Yolu 9543. Sok
13420,IN,Yenisehir Mah. Dedepasa Cad. Via/Port
13421,IN,MVK Yapi Work-Square Osmanli Bulvari
13422,IN,Osmanli Bulvari
13423,IN,Anadolu Otoyolu
13424,IN,Asma Kat Yonetim Ofisleri Kat Ofis
13425,IN,Sanayi Mah.
13426,IN,Istanbul Sabiha Gokcen Uluslararasi
13427,IN,Anadolu Otoyolu Mehmetcik Vakfi
13428,IN,Okan Üniversitesi Yaşam Merkezi K:Giriş
13429,IN,Sanayi Mh
13430,IN,Fatih Bulvari No. 67
13431,IN,Orta Mah. Universite Cad. No:27
13432,IN,Akpinar Mah. Kanuni Cad.
13433,IN,Seyh Samil Cad.
13434,IN,Abdurrahman Gazi Mah. Ebubekir Caddesi
13435,IN,Esentepe Mah. Bagimsiz Bolum Mustafa
13436,IN,Soganlk D-100 Kuzey Yanyol Cad.
13437,IN,Ataturk Caddesi
13438,IN,Tugay Yolu Cd.
13439,IN,Cevizli Mah. Tugay Yolu Maltepe Park
13440,IN,Tersane Cad. NO. 4
13441,IN,Fatma Cavus Sokak
13442,IN,Kemerdere Mevkii Baraj Yolu Cad Eltes
13443,IN,"Necip Fazıl Mh. Mabeyn Caddesi,"
13444,IN,Altaycesme Mah Zuhal Sokak No 23
13445,IN,Kadirova Caddesi
13446,IN,Kuzey Marmara Motorway
13447,IN,Turgut Ozal Bulv Sahil Yolu Yaylada
13448,IN,Cumhuriyet mah. Cumhuriyet Cad
13449,IN,Adnan Kahveci Mah. Ataturk Bulvari
13450,IN,Yavuz Sultan Selim Blv Hilal Konaklari
13451,IN,Avrupa Caddesi
13452,IN,Adnan Kahveci Mah. Yavuz Sultan
13453,IN,Sanayi Mah. 1655. Sok. Akbati Alisveris
13454,IN,Kordonboyu Cad
13455,IN,Derekoy Mevkii Suzer Bulv. 3. Cad.
13456,IN,Hadimkoy Yolu Caddesi
13457,IN,Bahadir Sok.
13458,IN,"No. 26, Guanqian Rd."
13459,IN,"No. 10, Huaining St., Zhongzheng Dist."
13460,IN,"B1F, No.49, Sec. 1, Zhongxiao W. Rd."
13461,IN,"No. 104, Sec. 1, Chongqing S. Rd."
13462,IN,"B2F., No.47, Sec.1, Zhongxiao W. Rd"
13463,IN,"B1, No.8, Zhengzhou Rd."
13464,IN,"No.7, Zhongshan S. Rd."
13465,IN,"4F, No.1, Sec. 1, Chengde Rd."
13466,IN,"No.1, Nanyang St., Zhongzheng Dist."
13467,IN,"No.77, Sec.2, Wuchang St., Wanhua Dist"
13468,IN,"Ln. 84, Sec. 1, Zhongxiao E. Rd."
13469,IN,"No.36, Nanjing W. Rd."
13470,IN,"No.288, Nanjing W. Rd., Datong Dist."
13471,IN,"1F, No.31, Sec.1, Zhongxiao E. Rd."
13472,IN,"No.1, Guilin Rd. Wanhua Dist."
13473,IN,"B1, No.16, Sec.1, Nanjing W. Rd."
13474,IN,"No. 20, Nan Hai Road"
13475,IN,No. 1 Sec. 2 Xinyi Road
13476,IN,"No. 51, Hanjung St, Wan hua District"
13477,IN,"No. 247, Linsen North Road"
13478,IN,Civic Blvd./Jinshan N. Rd.
13479,IN,"No.11, Baoan St."
13480,IN,"No. 52, Sec. 1, Nanjing E. Rd, Zhongshan"
13481,IN,"No.54, Songjiang Rd."
13482,IN,"2F, No.2, Yongkang St."
13483,IN,"No. 88, Sec. 3, Minchiuan E. Road"
13484,IN,"No.24, Ln. 306, Sec. 1, Xiyuan Rd"
13485,IN,"No.121, Xizang Rd and No.2, Ln. 125 Xiz"
13486,IN,"No.183, Sec.2, Zhongshan N. Rd."
13487,IN,"1F., No.138, Zhongshan Rd."
13488,IN,"No. 206, Song-Jiang Rd."
13489,IN,"No.1, Sec.3, Nanjing E. Rd."
13490,IN,"No. 205, Jhongjheng Rd., Danshui Dist"
13491,IN,"No.239, Songjiang Rd."
13492,IN,"No.568 & No.568-1, Linsen N. Rd."
13493,IN,"Sec 5, Chongsin Road, Sanchong Dist."
13494,IN,"No. 129, Sec. 1, Heping E. Rd."
13495,IN,"No.74 Shida Rd., Da an Dist."
13496,IN,"B1F., No.300, Sec. 3, Zhongxiao E. Rd."
13497,IN,"No 39, Sec 1, Fuxing S Rd, Songshan Dist"
13498,IN,"No. 2, Ln. 134, Sec. 2, Zhongxiao E. Rd"
13499,IN,"No.224, Sec. 3, Nanjing E. Rd."
13500,IN,"1-2 F,No.140, Zhengyi N. Rd."
13501,IN,"No. 186,  Sec 4, Fuxing  Rd, East Dist"
13502,IN,"No. 9, Lane 135, Sec 1, Fusing South Rd"
13503,IN,"No.51, Kulun St."
13504,IN,"No. 10-3, Lane 609, Sec. 5, Chongsin"
13505,IN,"No.6, Sec. 1, New Taipei Blvd."
13506,IN,"No. 105, Sec. 3, Minsheng E. Rd."
13507,IN,"No. 340-9, Dunhua N. Rd. Songshan Dist."
13508,IN,"No 6 Lane 38, Sec 2 Minquan Road"
13509,IN,"No. 56, Jincheng East Road"
13510,IN,"No.118, Sec. 5, Jiaoxi Rd."
13511,IN,"No.97, Xingdong Rd"
13512,IN,"Sec. 3, Qingyun Rd., Toucheng Township"
13513,IN,"No.2, Sec. 1, Beiyi Rd."
13514,IN,"No. 152, Sec. 3, Beishen Rd."
13515,IN,"No. 3 Sec. 3, Jhongsing Rd, Xindian Dist"
13516,IN,"No.162, Sec.3, Muxin Rd."
13517,IN,"No. 305, Sec 1, Beishin Rd, Xindian Dist"
13518,IN,"No.105, Sec. 2, Jhihnan Rd., Wunshan"
13519,IN,"No. 289, Jianguo Rd., Xindian Dist."
13520,IN,"No.265, Zhongzheng Rd."
13521,IN,Chengde Rd.
13522,IN,"No. 27, Minquan Rd, Xindian Dist"
13523,IN,"No. 75, Sec. 3, Muzha Rd, Wenshan Dist."
13524,IN,"Minguan Rd & Jianguo Rd, Xindian Dist."
13525,IN,"No.185, Jingxing Rd.,"
13526,IN,"No. 70, Minsheng West Road"
13527,IN,"No. 7, Sec 5 Sinyi Rd. Sinyi District"
13528,IN,"No.50, Ln. 46, Minsheng Rd."
13529,IN,"No. 123, Shin-Tong Road"
13530,IN,"No. 26, Sec. 4, Roosevelt Rd."
13531,IN,"Sec.1, Xintai 5th Rd"
13532,IN,"No.94, Sec.1, Shintai 5th Rd, Xizhi Dist"
13533,IN,"No.1, Sec.6, Sinyi Rd."
13534,IN,"No.1, Ln.220, Wuxing St."
13535,IN,"No.85, Sec. 3, Keelung Rd."
13536,IN,"No 1 Heping St., Zhonghe Dist."
13537,IN,"No.106, Sec. 5, Xinyi Rd."
13538,IN,"Datong Rd.,  Xizhi Dist."
13539,IN,"B1., No.45, Shifu Rd."
13540,IN,"2F., No.100, Songren Rd."
13541,IN,"No.99-1, Keelung Rd."
13542,IN,No. 168 Zhuangjing Road
13543,IN,"No.17, Songzhi Rd., Xinyi Dist"
13544,IN,"No.313, Sec.1, Nangang Rd."
13545,IN,"B2  No.313, Sec. 1, Nangang Rd."
13546,IN,"No. 116, Jing'an Rd., Zhonghe Dist."
13547,IN,"No. 58, Songren Rd.,Xinyi Dist.,"
13548,IN,"No. 968, Sec. 5, Zhongxiao E. Rd., Nanga"
13549,IN,"No.5, Sec. 5, Xinyi Rd."
13550,IN,"1F., No.186, Jingmao 2nd Rd."
13551,IN,"1F, No.248-7, Anle Rd."
13552,IN,"2F., No.8, Sec. 5, Zhongxiao E. Rd."
13553,IN,"No. 323, Sec. 1,  Fushin South Road"
13554,IN,"No. 42-1, Sec. 2, Ho-Ping E. Road"
13555,IN,Fu De 1st Rd.
13556,IN,"No. 301, Sec. 3, Roosevelt Road"
13557,IN,"No.28, Songren Rd."
13558,IN,"No. 11,13,15 Jiuhe 2nd St."
13559,IN,"No. 468, Sec. 2, Zhongbei Rd."
13560,IN,200 Zhongbei Rd
13561,IN,"No.168, Huanzhong E. Rd."
13562,IN,"No. 450, Sec. 1, Zhonghua Rd"
13563,IN,"1F, No. 305, Yuanhua Rd."
13564,IN,"No. 669, Sec. 1, Zhonghua Rd."
13565,IN,"No. 168, Yuanqu 2nd Rd"
13566,IN,"Jinhe Rd.,"
13567,IN,"No.728, Sec. 1, Jieshou Rd."
13568,IN,"No. 509, Sec. 2, Zhongyuan Road"
13569,IN,"No.62, Shanziding"
13570,IN,"No. 998-3, Neiding 2nd St."
13571,IN,Zhongshan Rd.Taoyuan City
13572,IN,"No. 939, Jhongshan Rd."
13573,IN,"No. 468, Sec. 2, Guoji Rd."
13574,IN,Jieshou Rd.
13575,IN,"No. 231, Sec. 2, Gaotie S. Rd.,"
13576,IN,"No.232, Zhongzheng E. Rd."
13577,IN,"No.116, Xianfu Rd"
13578,IN,"No. 166, Chung-Shan Road"
13579,IN,"No 6, Sec 1, Gaotie N Rd"
13580,IN,"Sec. 1, Gaotie N. Rd."
13581,IN,"1F., No. 61, Zhongzheng Rd."
13582,IN,"No.192-1, Taoying Rd."
13583,IN,"B1F., No.20, Zhongzheng Rd."
13584,IN,"1F., No. 159, Chunde Rd."
13585,IN,"No. 430-1, Dazhu Rd., Luzhu Dist.,"
13586,IN,"No. 32, Bao-Ching Road"
13587,IN,"1F., No. 107, Chunde Rd., Zhongli Dist."
13588,IN,"1-2F No.49 & 1-2F No.51, Cihu Rd."
13589,IN,"No. 105, Gao Tie Road"
13590,IN,"No.287, Sec. 2, Zhongshan N. Rd."
13591,IN,"No.61, Tongde 5th St.,"
13592,IN,"No.292-1 & No.292-2, Beilong Rd."
13593,IN,"No.2 & No.2-1, Sec.1, Chenggong Rd."
13594,IN,"Sec. 2, Daxing W. Road"
13595,IN,"No. 369, Jingguo Road"
13596,IN,"No.1, Zhongzheng Rd"
13597,IN,"No. 1202, Sec. 2, Wanshou Rd."
13598,IN,"No. 189, Dayou Rd."
13599,IN,"No.67, Yuying St."
13600,IN,No.737 Jingguo Rd.
13601,IN,"Sec. 1, Zhongshan N. Rd."
13602,IN,"2F, No. 1, Zhongzheng Rd."
13603,IN,"No. 112, Sec. 1, Nankan Road"
13604,IN,"1F., No.317, Xuecheng Rd."
13605,IN,"3F, No.15, Hangjhan S. Rd."
13606,IN,"No 2-5, Sec 1, Nanshan N Rd"
13607,IN,"4F., No.9, Hangzhan S. Rd."
13608,IN,"No. 181, Sec. 2, Changrong Road"
13609,IN,"No. 138, Shengli Rd., East District"
13610,IN,"1F., No. 116, Shengli Rd."
13611,IN,"No.36, Sec.1, Jiankang Rd."
13612,IN,"No. 210, Cianfong Road"
13613,IN,"1F., No.366, Sec. 1, Zhonghua E. Rd.,"
